Date,Open,High,Low,Close,Adj Close,Volume,percent_change
2014-03-12,186.32000732421875,187.35000610351562,185.89999389648438,187.27999877929688,155.823974609375,104824400,0.5152379869799096
2014-03-13,187.83999633789062,187.99000549316406,184.66000366210938,185.17999267578125,154.07669067382812,155014300,-1.4161007846936406
2014-03-14,184.85000610351562,185.8000030517578,184.44000244140625,184.66000366210938,153.64401245117188,153919600,-0.10278736009337701
2014-03-17,185.58999633789062,186.77000427246094,185.50999450683594,186.3300018310547,155.0334930419922,98359500,0.39873134746809663
2014-03-18,186.7100067138672,187.91000366210938,186.50999450683594,187.66000366210938,156.14012145996094,101804600,0.5088088019288952
2014-03-19,187.67999267578125,187.94000244140625,185.47000122070312,186.66000366210938,155.30804443359375,176267300,-0.5434724283232014
2014-03-20,186.25,187.88999938964844,185.9199981689453,187.75,156.21499633789062,117241000,0.8053691275167786
2014-03-21,187.7100067138672,189.02000427246094,186.02999877929688,186.1999969482422,155.609130859375,163128000,-0.8044375428139853
2014-03-24,186.83999633789062,187.07000732421875,184.6199951171875,185.42999267578125,154.9656219482422,121411000,-0.7546583653103135
2014-03-25,186.3699951171875,186.94000244140625,185.27000427246094,186.30999755859375,155.70103454589844,103852000,-0.03219271350842938
2014-03-26,187.0399932861328,187.33999633789062,184.9199981689453,184.97000122070312,154.58116149902344,119843000,-1.10671093869375
2014-03-27,184.75,185.33999633789062,183.89999389648438,184.5800018310547,154.25527954101562,142383000,-0.09201524706106225
2014-03-28,185.11000061035156,186.4199981689453,185.0,185.49000549316406,155.01576232910156,101642000,0.20528598215090152
2014-03-31,186.6699981689453,187.3000030517578,185.52000427246094,187.00999450683594,156.2860107421875,99745000,0.18213764462723783
2014-04-01,187.6199951171875,188.36000061035156,187.0,188.25,157.322265625,89193000,0.3357877087775206
2014-04-02,188.49000549316406,189.1300048828125,188.13999938964844,188.8800048828125,157.8488006591797,78774000,0.20690719840982846
2014-04-03,189.1699981689453,189.22000122070312,188.0500030517578,188.6300048828125,157.63986206054688,77435000,-0.28545397862220806
2014-04-04,189.66000366210938,189.6999969482422,186.10000610351562,186.39999389648438,155.77622985839844,169381000,-1.7188704538005293
2014-04-07,185.9499969482422,186.25999450683594,183.9600067138672,184.33999633789062,154.05465698242188,140803000,-0.865824488719779
2014-04-08,184.25999450683594,185.39999389648438,183.58999633789062,185.10000610351562,154.68984985351562,112660000,0.45588387155222865
2014-04-09,185.60000610351562,187.14999389648438,185.05999755859375,187.08999633789062,156.35292053222656,100254000,0.8027964360863113
2014-04-10,187.0800018310547,187.1699981689453,182.92999267578125,183.16000366210938,153.06857299804688,172959000,-2.0953592744163663
2014-04-11,182.13999938964844,183.4199981689453,181.30999755859375,181.50999450683594,151.68963623046875,167251000,-0.34589046059275713
2014-04-14,182.92999267578125,183.3699951171875,181.44000244140625,182.94000244140625,152.88470458984375,132382000,0.0054719105809734325
2014-04-15,183.32000732421875,184.3300018310547,181.50999450683594,184.1999969482422,153.9376678466797,157093000,0.4800292324160192
2014-04-16,185.47000122070312,186.13999938964844,184.64999389648438,186.1300048828125,155.55062866210938,105197000,0.3558546707097891
2014-04-17,185.8800048828125,186.91000366210938,185.55999755859375,186.38999938964844,155.76791381835938,105255000,0.27436759922481285
2014-04-21,186.44000244140625,187.10000610351562,186.2100067138672,187.0399932861328,156.31106567382812,68329000,0.32181443728264575
2014-04-22,187.22999572753906,188.39999389648438,187.1300048828125,187.88999938964844,157.021484375,85790000,0.35250957494536606
2014-04-23,187.82000732421875,187.9199981689453,187.3000030517578,187.4499969482422,156.65370178222656,73869000,-0.1970026416503344
2014-04-24,188.3699951171875,188.38999938964844,186.92999267578125,187.8300018310547,156.97134399414062,88170000,-0.2866662951267135
2014-04-25,187.22000122070312,187.3300018310547,185.8699951171875,186.2899932861328,155.684326171875,100380000,-0.4967460359504957
2014-04-28,187.0500030517578,187.69000244140625,184.9600067138672,186.8800048828125,156.1774139404297,135121000,-0.09088380976838212
2014-04-29,187.47999572753906,188.0399932861328,187.0800018310547,187.75,156.90440368652344,84098000,0.14401764380949172
2014-04-30,187.44000244140625,188.5,187.17999267578125,188.30999755859375,157.37249755859375,101508000,0.46414591648304127
2014-05-01,188.22000122070312,188.83999633789062,187.72999572753906,188.3300018310547,157.38916015625,93019000,0.05844257232927011
2014-05-02,188.30999755859375,189.13999938964844,187.77999877929688,188.05999755859375,157.16348266601562,98122000,-0.132759812671237
2014-05-05,187.13999938964844,188.5500030517578,186.6199951171875,188.4199981689453,157.46435546875,75883000,0.6839792580269066
2014-05-06,188.0,188.1300048828125,186.74000549316406,186.77999877929688,156.09384155273438,85454000,-0.6489368195229388
2014-05-07,187.41000366210938,187.97000122070312,186.00999450683594,187.8800048828125,157.0131072998047,106500000,0.2507876909017691
2014-05-08,187.7100067138672,189.0500030517578,187.0800018310547,187.67999267578125,156.8459930419922,93618000,-0.015989578079174505
2014-05-09,187.7100067138672,188.0399932861328,186.8300018310547,187.9600067138672,157.0799560546875,83679000,0.13318416230259028
2014-05-12,188.8000030517578,189.8800048828125,188.0,189.7899932861328,158.6092987060547,86940000,0.5243592258330648
2014-05-13,190.0399932861328,190.4199981689453,189.77000427246094,189.9600067138672,158.75140380859375,66454000,-0.04208933650360301
2014-05-14,189.7899932861328,189.8800048828125,188.7899932861328,189.05999755859375,157.9992218017578,72367000,-0.3846334123836024
2014-05-15,188.67999267578125,188.72000122070312,186.47999572753906,187.39999389648438,156.6118927001953,154956000,-0.6783966657749262
2014-05-16,187.50999450683594,188.1300048828125,186.72000122070312,188.0500030517578,157.15518188476562,97458000,0.28798920630451424
2014-05-19,187.69000244140625,188.88999938964844,187.52000427246094,188.74000549316406,157.7318572998047,63839000,0.5594347264637104
2014-05-20,188.64999389648438,188.6699981689453,187.07000732421875,187.5500030517578,156.73731994628906,111644000,-0.5830855448265464
2014-05-21,188.08999633789062,189.22000122070312,188.05999755859375,189.1300048828125,158.05776977539062,89093000,0.5529313441282501
2014-05-22,189.17999267578125,189.97999572753906,188.86000061035156,189.58999633789062,158.442138671875,61549000,0.21672675651914405
2014-05-23,189.75999450683594,190.47999572753906,189.58999633789062,190.35000610351562,159.07730102539062,61092800,0.31092517588496915
2014-05-27,191.05999755859375,191.5800018310547,190.9499969482422,191.52000427246094,160.05508422851562,72010000,0.24076558135939152
2014-05-28,191.52000427246094,191.82000732421875,191.05999755859375,191.3800048828125,159.93807983398438,66723000,-0.07309909488581205
2014-05-29,191.82000732421875,192.39999389648438,191.3300018310547,192.3699951171875,160.76548767089844,64377000,0.2867207652844823
2014-05-30,192.19000244140625,192.8000030517578,192.02999877929688,192.67999267578125,161.02452087402344,76316000,0.2549509486188728
2014-06-02,192.9499969482422,192.99000549316406,191.97000122070312,192.89999389648438,161.20838928222656,64656000,-0.025915031121366408
2014-06-03,192.42999267578125,192.89999389648438,192.25,192.8000030517578,161.1248016357422,65047000,0.19228311077264362
2014-06-04,192.47000122070312,193.3000030517578,192.27000427246094,193.19000244140625,161.45071411132812,55529000,0.37408490473146927
2014-06-05,193.41000366210938,194.64999389648438,192.6999969482422,194.4499969482422,162.50372314453125,92103000,0.5377143200667628
2014-06-06,194.8699951171875,195.42999267578125,194.77999877929688,195.3800048828125,163.28091430664062,78696000,0.26171795474121057
2014-06-09,195.35000610351562,196.0500030517578,195.1699981689453,195.5800018310547,163.44810485839844,65119000,0.11773520366167185
2014-06-10,195.33999633789062,195.63999938964844,194.9199981689453,195.60000610351562,163.4647674560547,57129000,0.1331062611341747
2014-06-11,194.89999389648438,195.1199951171875,194.47999572753906,194.9199981689453,162.896484375,68772000,0.010263865103845105
2014-06-12,194.69000244140625,194.8000030517578,193.11000061035156,193.5399932861328,161.74322509765625,106350000,-0.5906873187386924
2014-06-13,193.9199981689453,194.32000732421875,193.3000030517578,194.1300048828125,162.2362518310547,82017000,0.1082955424144689
2014-06-16,193.88999938964844,194.6999969482422,193.66000366210938,194.2899932861328,162.37001037597656,87424000,0.20629939540127215
2014-06-17,194.02000427246094,194.97000122070312,193.80999755859375,194.8300018310547,162.8212890625,84834000,0.41748146621844007
2014-06-18,194.8300018310547,196.3699951171875,194.39999389648438,196.25999450683594,164.01638793945312,105267000,0.7339694412266428
2014-06-19,196.42999267578125,196.60000610351562,195.8000030517578,196.47999572753906,164.20022583007812,85929000,0.02545591489195102
2014-06-20,196.02999877929688,196.10000610351562,195.6999969482422,195.94000244140625,164.53355407714844,100587000,-0.045909472249677785
2014-06-23,195.99000549316406,196.0500030517578,195.52000427246094,195.8800048828125,164.483154296875,70611000,-0.056125622362615424
2014-06-24,195.52999877929688,196.5,194.47999572753906,194.6999969482422,163.49232482910156,96237000,-0.42448823006005654
2014-06-25,194.2899932861328,195.77999877929688,194.25,195.5800018310547,164.23129272460938,82782000,0.6639603631166257
2014-06-26,195.61000061035156,195.6300048828125,194.1300048828125,195.44000244140625,164.11366271972656,84312000,-0.0869066859643557
2014-06-27,194.97999572753906,195.8800048828125,194.88999938964844,195.82000732421875,164.43284606933594,71445100,0.43081937382617547
2014-06-30,195.6999969482422,196.1699981689453,195.52999877929688,195.72000122070312,164.34881591796875,70201200,0.01022190739544474
2014-07-01,196.1999969482422,197.6300048828125,196.1300048828125,197.02999877929688,165.4488067626953,90470000,0.42303865645504724
2014-07-02,197.0500030517578,197.47999572753906,196.9600067138672,197.22999572753906,165.61679077148438,52475000,0.09134365541419073
2014-07-03,197.7899932861328,198.2899932861328,197.63999938964844,198.1999969482422,166.43133544921875,52938800,0.20729241924602493
2014-07-07,197.82000732421875,197.97999572753906,197.22000122070312,197.50999450683594,165.8519287109375,61696000,-0.1567145920052032
2014-07-08,197.14999389648438,197.22000122070312,195.75999450683594,196.24000549316406,164.7855224609375,108143000,-0.46157161120588786
2014-07-09,196.72999572753906,197.3000030517578,196.30999755859375,197.1199951171875,165.52442932128906,72992000,0.19824093840197435
2014-07-10,195.22000122070312,196.86000061035156,195.05999755859375,196.33999633789062,164.8694610595703,99040000,0.5737092050938499
2014-07-11,196.22000122070312,196.75,195.77999877929688,196.61000061035156,165.0961151123047,64243000,0.19875618551738586
2014-07-14,197.61000061035156,197.86000061035156,197.44000244140625,197.60000610351562,165.92750549316406,58658000,-0.0050576928318748
2014-07-15,197.72000122070312,198.10000610351562,196.36000061035156,197.22999572753906,165.61679077148438,111307000,-0.24782798408801263
2014-07-16,198.11000061035156,198.25999450683594,197.4199981689453,197.9600067138672,166.2297821044922,79986400,-0.07571243047915956
2014-07-17,197.35000610351562,198.10000610351562,195.42999267578125,195.7100067138672,164.3404083251953,145398000,-0.8310105593755146
2014-07-18,196.35000610351562,197.91000366210938,196.24000549316406,197.7100067138672,166.01991271972656,124330000,0.6926409819588041
2014-07-21,197.08999633789062,197.5,196.42999267578125,197.33999633789062,165.70913696289062,67592000,0.126845605888287
2014-07-22,198.00999450683594,198.55999755859375,197.8699951171875,198.1999969482422,166.43133544921875,67678000,0.09595598539329818
2014-07-23,198.5,198.85000610351562,198.10000610351562,198.63999938964844,166.80078125,65612000,0.0705286597725126
2014-07-24,198.8300018310547,199.05999755859375,198.4499969482422,198.64999389648438,166.80917358398438,56888000,-0.09053358794577931
2014-07-25,198.08999633789062,198.25999450683594,197.3300018310547,197.72000122070312,166.02825927734375,76837000,-0.18678132365472078
2014-07-28,197.75999450683594,198.08999633789062,196.6199951171875,197.8000030517578,166.09547424316406,69259000,0.020230858633287448
2014-07-29,198.1699981689453,198.4499969482422,196.9199981689453,196.9499969482422,165.38168334960938,80466000,-0.6156336640135813
2014-07-30,197.64999389648438,197.91000366210938,196.16000366210938,196.97999572753906,165.4068603515625,104222000,-0.3389821349026765
2014-07-31,195.61000061035156,195.77999877929688,192.97000122070312,193.08999633789062,162.1403045654297,183479000,-1.2882798755676608
2014-08-01,192.55999755859375,193.75999450683594,191.57000732421875,192.5,161.64491271972656,189261000,-0.031157851762795875
2014-08-04,192.8699951171875,194.3000030517578,192.0500030517578,193.88999938964844,162.81216430664062,91340000,0.5288558605713577
2014-08-05,193.10000610351562,193.60000610351562,191.30999755859375,192.00999450683594,161.23348999023438,152690000,-0.5644803533021961
2014-08-06,191.11000061035156,192.88999938964844,191.0800018310547,192.07000732421875,161.28387451171875,94818000,0.5023320133960526
2014-08-07,192.94000244140625,193.1300048828125,190.5500030517578,191.02999877929688,160.41061401367188,135733000,-0.9899469461701816
2014-08-08,191.4600067138672,193.3699951171875,190.9499969482422,193.24000549316406,162.266357421875,117014000,0.9296974390881771
2014-08-11,193.97000122070312,194.66000366210938,193.7100067138672,193.8000030517578,162.73660278320312,74544000,-0.0876414743906121
2014-08-12,193.61000061035156,194.14999389648438,192.94000244140625,193.52999877929688,162.5098419189453,73632000,-0.04132112535637796
2014-08-13,194.2899932861328,195.05999755859375,193.9600067138672,194.83999633789062,163.60986328125,69047000,0.2830835713436963
2014-08-14,195.16000366210938,195.75999450683594,194.97999572753906,195.75999450683594,164.38243103027344,57371000,0.30743535225863067
2014-08-15,196.47000122070312,196.64999389648438,194.30999755859375,195.72000122070312,164.34881591796875,139951000,-0.38173766750145893
2014-08-18,196.8000030517578,197.4499969482422,196.69000244140625,197.36000061035156,165.72598266601562,75424000,0.28455160056398593
2014-08-19,197.83999633789062,198.5399932861328,197.44000244140625,198.38999938964844,166.5908660888672,59135000,0.2780039738872938
2014-08-20,198.1199951171875,199.16000366210938,198.0800018310547,198.9199981689453,167.03594970703125,72763000,0.40379722969638304
2014-08-21,199.08999633789062,199.75999450683594,198.92999267578125,199.5,167.52297973632812,67791000,0.20593885662317604
2014-08-22,199.33999633789062,199.69000244140625,198.74000549316406,199.19000244140625,167.26263427734375,76107000,-0.07524525897458548
2014-08-25,200.13999938964844,200.58999633789062,199.14999389648438,200.1999969482422,168.11074829101562,63855000,0.029977794931907636
2014-08-26,200.3300018310547,200.82000732421875,200.27999877929688,200.3300018310547,168.2199249267578,47298000,0.0
2014-08-27,200.42999267578125,200.57000732421875,199.94000244140625,200.25,168.1527557373047,47874000,-0.08980326416137181
2014-08-28,199.58999633789062,200.27000427246094,199.38999938964844,200.13999938964844,168.06040954589844,58330000,0.27556644213104714
2014-08-29,200.4499969482422,200.72999572753906,199.82000732421875,200.7100067138672,168.5389862060547,65907000,0.12971303047319907
2014-09-02,200.97000122070312,201.0,199.86000061035156,200.61000061035156,168.4550018310547,72426000,-0.17913151622873985
2014-09-03,201.3800048828125,201.41000366210938,200.22000122070312,200.5,168.36270141601562,57462000,-0.4369872189270203
2014-09-04,200.83999633789062,201.5800018310547,199.66000366210938,200.2100067138672,168.11912536621094,85236000,-0.31367737278960667
2014-09-05,200.1699981689453,201.19000244140625,199.41000366210938,201.11000061035156,168.87486267089844,102177000,0.46960206324869896
2014-09-08,200.9199981689453,201.2100067138672,200.0,200.58999633789062,168.438232421875,64146000,-0.1642453882451276
2014-09-09,200.41000366210938,200.5500030517578,198.91000366210938,199.32000732421875,167.3717803955078,88591000,-0.5438831984297328
2014-09-10,199.42999267578125,200.1999969482422,198.77000427246094,200.07000732421875,168.00155639648438,67251000,0.3209219635674305
2014-09-11,199.27000427246094,200.3300018310547,199.1199951171875,200.3000030517578,168.19471740722656,66774400,0.5168860125523772
2014-09-12,200.10000610351562,200.1199951171875,198.55999755859375,199.1300048828125,167.21224975585938,117409300,-0.48475821644969086
2014-09-15,199.16000366210938,199.32000732421875,198.3800048828125,198.97999572753906,167.0863037109375,76401000,-0.09038357665212245
2014-09-16,198.61000061035156,200.83999633789062,198.5,200.47999572753906,168.34593200683594,116201000,0.9415412675297257
2014-09-17,200.77000427246094,201.67999267578125,199.75,200.75,168.5726318359375,151266000,-0.00996377548201379
2014-09-18,201.36000061035156,201.85000610351562,201.10000610351562,201.82000732421875,169.4710693359375,94990000,0.2284498969372467
2014-09-19,201.52000427246094,201.89999389648438,200.2899932861328,200.6999969482422,169.3184051513672,121649000,-0.4069111288376493
2014-09-22,200.35000610351562,200.3800048828125,198.72999572753906,199.14999389648438,168.01071166992188,125553000,-0.5989579088963116
2014-09-23,198.42999267578125,199.25999450683594,197.9499969482422,198.00999450683594,167.0490264892578,111393000,-0.21166062815491604
2014-09-24,198.0399932861328,199.69000244140625,197.52000427246094,199.55999755859375,168.35667419433594,107276000,0.7675238961782834
2014-09-25,199.0399932861328,199.0500030517578,196.27000427246094,196.33999633789062,165.64010620117188,150300000,-1.3565097665376062
2014-09-26,196.6999969482422,198.38999938964844,196.4199981689453,197.89999389648438,166.95620727539062,103547000,0.6100645484798576
2014-09-29,196.1999969482422,197.88999938964844,196.0500030517578,197.5399932861328,166.65245056152344,95112000,0.6829746986408556
2014-09-30,197.69000244140625,198.3000030517578,196.61000061035156,197.02000427246094,166.2138214111328,131302000,-0.33891353162580623
2014-10-01,196.6999969482422,196.77000427246094,193.91000366210938,194.35000610351562,163.96128845214844,177798000,-1.1947081246498021
2014-10-02,194.17999267578125,195.05999755859375,192.35000610351562,194.3800048828125,163.98658752441406,157285000,0.10300350941160384
2014-10-03,195.67999267578125,196.94000244140625,195.0800018310547,196.52000427246094,165.7919464111328,121569000,0.42927822369223406
2014-10-06,197.33999633789062,197.60000610351562,195.5800018310547,196.2899932861328,165.59791564941406,104778000,-0.5320781753537536
2014-10-07,195.27999877929688,195.72000122070312,193.22000122070312,193.25999450683594,163.04171752929688,147913000,-1.034414320508022
2014-10-08,193.3699951171875,196.9199981689453,192.36000061035156,196.63999938964844,165.89321899414062,186461000,1.6910608445116964
2014-10-09,196.3300018310547,196.60000610351562,192.5800018310547,192.74000549316406,162.60304260253906,210705000,-1.8285520829261124
2014-10-10,192.69000244140625,193.64999389648438,190.49000549316406,190.5399932861328,160.74700927734375,221909000,-1.1157865628899033
2014-10-13,190.4600067138672,191.14999389648438,187.3000030517578,187.41000366210938,158.10647583007812,230939000,-1.6013876636788678
2014-10-14,188.4199981689453,189.82000732421875,187.0399932861328,187.6999969482422,158.3511199951172,215847000,-0.38212569138098684
2014-10-15,185.16000366210938,187.69000244140625,181.9199981689453,186.42999267578125,157.27960205078125,380715000,0.6858873344966141
2014-10-16,183.05999755859375,187.5800018310547,182.88999938964844,186.27000427246094,157.14466857910156,270391000,1.7535271259029328
2014-10-17,188.4199981689453,189.75,187.6199951171875,188.47000122070312,159.0006561279297,214625000,0.026538081012492984
2014-10-20,188.1300048828125,190.4499969482422,188.07000732421875,190.3000030517578,160.5444793701172,130011000,1.1534567121799735
2014-10-21,191.67999267578125,194.1999969482422,191.47999572753906,194.07000732421875,163.72508239746094,154949000,1.2468774727470437
2014-10-22,194.41000366210938,194.91000366210938,192.61000061035156,192.69000244140625,162.5608367919922,151822000,-0.8847287630797748
2014-10-23,194.6199951171875,196.1999969482422,194.25999450683594,194.92999267578125,164.4506072998047,154944000,0.15928350959370316
2014-10-24,195.25,196.49000549316406,194.49000549316406,196.42999267578125,165.7161102294922,117927000,0.6043496418854034
2014-10-27,195.72999572753906,196.4499969482422,195.02999877929688,196.16000366210938,165.4882354736328,82954000,0.21969444845280334
2014-10-28,196.82000732421875,198.4199981689453,196.72999572753906,198.41000366210938,167.38645935058594,106736000,0.8078428405255809
2014-10-29,198.5500030517578,199.1199951171875,196.8000030517578,198.11000061035156,167.1333465576172,142557000,-0.22160787441113794
2014-10-30,197.5800018310547,199.9499969482422,197.39999389648438,199.3800048828125,168.20472717285156,113330000,0.9110249190588359
2014-10-31,201.77999877929688,201.82000732421875,200.77000427246094,201.66000366210938,170.12828063964844,146903000,-0.05946829116534408
2014-11-03,201.9199981689453,202.4499969482422,201.30999755859375,201.77000427246094,170.22109985351562,93600000,-0.07428382420986154
2014-11-04,201.22999572753906,201.60000610351562,200.05999755859375,201.07000732421875,169.63058471679688,93343000,-0.07950524609508676
2014-11-05,202.5399932861328,202.58999633789062,201.4499969482422,202.33999633789062,170.7019500732422,91709000,-0.09874442326047049
2014-11-06,202.38999938964844,203.25999450683594,201.63999938964844,203.14999389648438,171.3853302001953,107089000,0.3755099111259786
2014-11-07,203.1699981689453,203.60000610351562,202.61000061035156,203.33999633789062,171.54556274414062,89540000,0.083672870245316
2014-11-10,203.3800048828125,204.0399932861328,203.1300048828125,203.97999572753906,172.08551025390625,66319000,0.2950097503794815
2014-11-11,204.05999755859375,204.30999755859375,203.64999389648438,204.17999267578125,172.25424194335938,54499400,0.05880384133252017
2014-11-12,203.35000610351562,204.24000549316406,203.30999755859375,203.9600067138672,172.06861877441406,90120300,0.2999757029960652
2014-11-13,204.16000366210938,204.8300018310547,203.2100067138672,204.19000244140625,172.26268005371094,85357900,0.014693759188270702
2014-11-14,204.10000610351562,204.49000549316406,203.72000122070312,204.24000549316406,172.3048858642578,80417500,0.06859352545900096
2014-11-17,203.85000610351562,204.5800018310547,203.64999389648438,204.3699951171875,172.41458129882812,80441000,0.25508412955740756
2014-11-18,204.44000244140625,205.9199981689453,204.44000244140625,205.5500030517578,173.41004943847656,76068100,0.5429468778595302
2014-11-19,205.30999755859375,205.5500030517578,204.3000030517578,205.22000122070312,173.1316375732422,82373000,-0.043834367035604685
2014-11-20,204.25999450683594,205.7100067138672,204.17999267578125,205.5800018310547,173.4353790283203,72840300,0.6462387935561085
2014-11-21,207.63999938964844,207.83999633789062,205.97999572753906,206.67999267578125,174.36334228515625,142327300,-0.46234189784680146
2014-11-24,207.1699981689453,207.38999938964844,206.91000366210938,207.25999450683594,174.8526611328125,65880800,0.04344081608633012
2014-11-25,207.5399932861328,207.7899932861328,206.8000030517578,207.11000061035156,174.72608947753906,79108300,-0.20718545325788099
2014-11-26,207.2899932861328,207.75999450683594,207.02999877929688,207.63999938964844,175.17320251464844,62167800,0.16884852855993582
2014-11-28,207.49000549316406,207.8699951171875,206.91000366210938,207.1999969482422,174.80201721191406,57890100,-0.13976988637721616
2014-12-01,206.39999389648438,206.5399932861328,205.3800048828125,205.75999450683594,173.5872039794922,103968400,-0.3100772328362645
2014-12-02,205.80999755859375,207.33999633789062,205.77999877929688,207.08999633789062,174.70924377441406,74507200,0.6219322649437676
2014-12-03,207.3000030517578,208.14999389648438,207.10000610351562,207.88999938964844,175.38412475585938,68952000,0.28460990313797396
